公表日時,時間,結果,予想,前回,
1981年02月01日 (1月),18:00,74.40, ,78.60,
1981年01月01日 (12月),18:00,78.60, ,87.20,
1980年12月01日 (11月),18:00,87.20, ,84.20,
1980年11月01日 (10月),18:00,84.20, ,80.30,
1980年10月01日 (9月),18:00,80.30, ,70.80,
1980年09月01日 (8月),18:00,70.80, ,65.40,
1980年08月01日 (7月),18:00,65.40, ,56.10,
1980年07月01日 (6月),18:00,56.10, ,50.10,
1980年06月01日 (5月),18:00,50.10, ,60.50,
1980年05月01日 (4月),18:00,60.50, ,80.80,
1980年04月01日 (3月),18:00,80.80, ,85.30,
1980年03月01日 (2月),18:00,85.30, ,85.90,
1980年02月01日 (1月),18:00,85.90, ,90.70,
1980年01月01日 (12月),18:00,90.70, ,90.20,
1979年12月01日 (11月),18:00,90.20, ,92.30,
1979年11月01日 (10月),18:00,92.30, ,87.80,
1979年10月01日 (9月),18:00,87.80, ,79.40,
1979年09月01日 (8月),18:00,79.40, ,81.40,
1979年08月01日 (7月),18:00,81.40, ,92.70,
1979年07月01日 (6月),18:00,92.70, ,96.00,
1979年06月01日 (5月),18:00,96.00, ,94.60,
1979年05月01日 (4月),18:00,94.60, ,96.40,
1979年04月01日 (3月),18:00,96.40, ,101.50,
1979年03月01日 (2月),18:00,101.50, ,99.50,
1979年02月01日 (1月),18:00,99.50, ,102.20,
1979年01月01日 (12月),18:00,102.20, ,96.50,
1978年12月01日 (11月),18:00,96.50, ,108.60,
1978年11月01日 (10月),18:00,108.60, ,106.60,
1978年10月01日 (9月),18:00,106.60, ,108.00,
1978年09月01日 (8月),18:00,108.00, ,105.40,
1978年08月01日 (7月),18:00,105.40, ,109.50,
1978年07月01日 (6月),18:00,109.50, ,105.50,
1978年06月01日 (5月),18:00,105.50, ,109.90,
1978年05月01日 (4月),18:00,109.90, ,104.70,
1978年04月01日 (3月),18:00,104.70, ,107.00,
1978年03月01日 (2月),18:00,107.00, ,107.80,
1978年02月01日 (1月),18:00,107.80, ,109.70,
1978年01月01日 (12月),18:00,109.70, ,98.90,
1977年12月01日 (11月),18:00,98.90, ,95.50,
1977年11月01日 (10月),18:00,95.50, ,96.70,
1977年10月01日 (9月),18:00,96.70, ,98.70,
1977年09月01日 (8月),18:00,98.70, ,97.50,
1977年08月01日 (7月),18:00,97.50, ,98.20,
1977年07月01日 (6月),18:00,98.20, ,93.10,
1977年06月01日 (5月),18:00,93.10, ,93.10,
1977年05月01日 (4月),18:00,93.10, ,97.60,
1977年04月01日 (3月),18:00,97.60, ,97.60,
1977年03月01日 (2月),18:00,97.60, ,98.90,
1977年02月01日 (1月),18:00,98.90, ,98.90,
1977年01月01日 (12月),18:00,98.90, ,87.10,
1976年12月01日 (11月),18:00,87.10, ,87.10,
1976年11月01日 (10月),18:00,87.10, ,94.60,
1976年10月01日 (9月),18:00,94.60, ,94.60,
1976年09月01日 (8月),18:00,94.60, ,94.50,
1976年08月01日 (7月),18:00,94.50, ,94.50,
1976年07月01日 (6月),18:00,94.50, ,89.50,
1976年06月01日 (5月),18:00,89.50, ,89.50,
1976年05月01日 (4月),18:00,89.50, ,101.00,
1976年04月01日 (3月),18:00,101.00, ,101.00,
1976年03月01日 (2月),18:00,101.00, ,93.70,
1976年02月01日 (1月),18:00,93.70, ,93.70,
1976年01月01日 (12月),18:00,93.70, ,77.60,
1975年12月01日 (11月),18:00,77.60, ,77.60,
1975年11月01日 (10月),18:00,77.60, ,82.40,
1975年10月01日 (9月),18:00,82.40, ,82.40,
1975年09月01日 (8月),18:00,82.40, ,72.20,
1975年08月01日 (7月),18:00,72.20, ,72.20,
1975年07月01日 (6月),18:00,72.20, ,66.40,
1975年06月01日 (5月),18:00,66.40, ,66.40,
1975年05月01日 (4月),18:00,66.40, ,54.50,
1975年04月01日 (3月),18:00,54.50, ,54.50,
1975年03月01日 (2月),18:00,54.50, ,43.20,
1975年02月01日 (1月),18:00,43.20, ,43.20,
1975年01月01日 (12月),18:00,43.20, ,54.50,
1974年12月01日 (11月),18:00,54.50, ,54.50,
1974年11月01日 (10月),18:00,54.50, ,77.30,
1974年10月01日 (9月),18:00,77.30, ,77.30,
1974年09月01日 (8月),18:00,77.30, ,92.50,
1974年08月01日 (7月),18:00,92.50, ,92.50,
1974年07月01日 (6月),18:00,92.50, ,95.10,
1974年06月01日 (5月),18:00,95.10, ,95.10,
1974年05月01日 (4月),18:00,95.10, ,62.70,
1974年04月01日 (3月),18:00,62.70, ,62.70,
1974年03月01日 (2月),18:00,62.70, ,70.60,
1974年02月01日 (1月),18:00,70.60, ,70.60,
1974年01月01日 (12月),18:00,70.60, ,107.50,
1973年12月01日 (11月),18:00,107.50, ,107.50,
1973年11月01日 (10月),18:00,107.50, ,93.80,
1973年10月01日 (9月),18:00,93.80, ,93.80,
1973年09月01日 (8月),18:00,93.80, ,104.40,
1973年08月01日 (7月),18:00,104.40, ,104.40,
1973年07月01日 (6月),18:00,104.40, ,102.80,
1973年06月01日 (5月),18:00,102.80, ,102.80,
1973年05月01日 (4月),18:00,102.80, ,110.80,
1973年04月01日 (3月),18:00,110.80, ,110.80,
1973年03月01日 (2月),18:00,110.80, ,116.10,
1973年02月01日 (1月),18:00,116.10, ,116.10,
1973年01月01日 (12月),18:00,116.10, ,112.00,
1972年12月01日 (11月),18:00,112.00, ,112.00,
1972年11月01日 (10月),18:00,112.00, ,104.10,
1972年10月01日 (9月),18:00,104.10, ,104.10,
1972年09月01日 (8月),18:00,104.10, ,98.90,
1972年08月01日 (7月),18:00,98.90, ,98.90,
1972年07月01日 (6月),18:00,98.90, ,95.10,
1972年06月01日 (5月),18:00,95.10, ,95.10,
1972年05月01日 (4月),18:00,95.10, ,93.60,
1972年04月01日 (3月),18:00,93.60, ,93.60,
1972年03月01日 (2月),18:00,93.60, ,85.00,
1972年02月01日 (1月),18:00,85.00, ,85.00,
1972年01月01日 (12月),18:00,85.00, ,80.30,
1971年12月01日 (11月),18:00,80.30, ,80.30,
1971年11月01日 (10月),18:00,80.30, ,82.10,
1971年10月01日 (9月),18:00,82.10, ,82.10,
1971年09月01日 (8月),18:00,82.10, ,82.30,
1971年08月01日 (7月),18:00,82.30, ,82.30,
1971年07月01日 (6月),18:00,82.30, ,75.20,
1971年06月01日 (5月),18:00,75.20, ,75.20,
1971年05月01日 (4月),18:00,75.20, ,77.40,
1971年04月01日 (3月),18:00,77.40, ,77.40,
1971年03月01日 (2月),18:00,77.40, ,75.70,
1971年02月01日 (1月),18:00,75.70, ,75.70,
1971年01月01日 (12月),18:00,75.70, ,83.20,
1970年12月01日 (11月),18:00,83.20, ,83.20,
1970年11月01日 (10月),18:00,83.20, ,91.00,
1970年10月01日 (9月),18:00,91.00, ,91.00,
1970年09月01日 (8月),18:00,91.00, ,88.10,
1970年08月01日 (7月),18:00,88.10, ,88.10,
1970年07月01日 (6月),18:00,88.10, ,98.00,
1970年06月01日 (5月),18:00,98.00, ,98.00,
1970年05月01日 (4月),18:00,98.00, ,101.70,
1970年04月01日 (3月),18:00,101.70, ,101.70,
1970年03月01日 (2月),18:00,101.70, ,126.00,
1970年02月01日 (1月),18:00,126.00, ,126.00,
1970年01月01日 (12月),18:00,126.00, , ,
