2024-02-13	00:00	ナイル	5618	2023年12月期　決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/56180/140120240213533601.pdf
2023-12-20	00:00	ナイル	5618	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/56180/140120231220506384.pdf
2023-12-20	00:00	ナイル	5618	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/56180/140120231219505233.pdf
2024-03-29	00:00	ナイル	5618	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/56180/140120240328561794.pdf
2023-12-20	00:00	ナイル	5618	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/56180/140120231219505236.pdf
2024-05-15	00:00	ロココ	5868	2024年12月期第１四半期決算短信〔日本基準〕（連結）	https://www2.jpx.co.jp/disc/58680/140120240515598022.pdf
2024-05-15	00:00	ロココ	5868	2024年12月期第１四半期決算補足説明資料	https://www2.jpx.co.jp/disc/58680/140120240515598117.pdf
2024-02-14	00:00	ロココ	5868	2023年12月期　決算短信〔日本基準〕（連結）	https://www2.jpx.co.jp/disc/58680/140120240214537036.pdf
2024-02-14	00:00	ロココ	5868	剰余金の配当に関するお知らせ	https://www2.jpx.co.jp/disc/58680/140120240214537235.pdf
2024-02-14	00:00	ロココ	5868	剰余金の配当に関するお知らせ	https://www2.jpx.co.jp/disc/58680/140120240214537235.pdf
2024-01-17	00:00	ロココ	5868	主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/58680/140120240117516102.pdf
2024-01-10	00:00	ロココ	5868	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/58680/140120240110512938.pdf
2023-12-20	00:00	ロココ	5868	親会社以外の支配株主及び主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/58680/140120231219505494.pdf
2023-12-20	00:00	ロココ	5868	東京証券取引所スタンダード市場への上場に関するお知らせ	https://www2.jpx.co.jp/disc/58680/140120231219505442.pdf
2023-12-20	00:00	ロココ	5868	東京証券取引所スタンダード市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/58680/140120231219505498.pdf
2024-05-10	00:00	エスネットワークス	5867	2024年12月期第1四半期決算短信〔日本基準〕（連結）	https://www2.jpx.co.jp/disc/58670/140120240423574384.pdf
2024-05-10	00:00	エスネットワークス	5867	2024年12月期第１四半期決算説明資料	https://www2.jpx.co.jp/disc/58670/140120240510588468.pdf
2024-03-29	00:00	エスネットワークス	5867	（訂正・数値データ訂正） 「2023年12月期 決算短信〔日本基準〕（連結）」の一部訂正について	https://www2.jpx.co.jp/disc/58670/140120240326559519.pdf
2024-02-09	00:00	エスネットワークス	5867	2023年12月期 決算短信〔日本基準〕(連結)	https://www2.jpx.co.jp/disc/58670/140120240122517565.pdf
2024-02-09	00:00	エスネットワークス	5867	2023年12月期決算説明資料	https://www2.jpx.co.jp/disc/58670/140120240209532207.pdf
2024-06-14	00:00	エスネットワークス	5867	当社事業の一部譲渡及び特別利益の計上に関するお知らせ	https://www2.jpx.co.jp/disc/58670/140120240614528847.pdf
2024-05-30	00:00	エスネットワークス	5867	当社社員に対する譲渡制限付株式（RS）としての自己株式処分の払込完了及び一部失権に関するお知らせ	https://www2.jpx.co.jp/disc/58670/140120240529513299.pdf
2024-05-10	00:00	エスネットワークス	5867	自己株式の処分による当社社員への譲渡制限付株式（RS）付与のお知らせ	https://www2.jpx.co.jp/disc/58670/140120240510588526.pdf
2024-02-19	00:00	エスネットワークス	5867	剰余金の配当に関するお知らせ	https://www2.jpx.co.jp/disc/58670/140120240214537217.pdf
2023-12-19	00:00	エスネットワークス	5867	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/58670/140120231218504884.pdf
2024-03-29	00:00	エスネットワークス	5867	（訂正）「事業計画及び成長可能性に関する事項」の一部訂正について	https://www2.jpx.co.jp/disc/58670/140120240326559530.pdf
2024-02-19	00:00	エスネットワークス	5867	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/58670/140120240219539331.pdf
2023-12-19	00:00	エスネットワークス	5867	事業計画及び成長可能性に関する事項について	https://www2.jpx.co.jp/disc/58670/140120231218504887.pdf
2024-05-15	00:00	雨風太陽	5616	２０２４年１２月期 第１四半期決算説明資料	https://www2.jpx.co.jp/disc/56160/140120240515598658.pdf
2024-05-15	00:00	雨風太陽	5616	２０２４年１２月期　第１四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/56160/140120240514596838.pdf
2024-02-22	00:00	雨風太陽	5616	２０２３年１２月期　個人投資家向け決算説明会資料	https://www2.jpx.co.jp/disc/56160/140120240222541884.pdf
2024-02-19	00:00	雨風太陽	5616	２０２３年１２月期　決算説明会資料	https://www2.jpx.co.jp/disc/56160/140120240219539382.pdf
2024-02-14	00:00	雨風太陽	5616	２０２３年１２月期　決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/56160/140120240214536559.pdf
2024-02-14	00:00	雨風太陽	5616	販売手数料の改定に関するお知らせ	https://www2.jpx.co.jp/disc/56160/140120240214536716.pdf
2024-01-12	00:00	雨風太陽	5616	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/56160/140120240112514339.pdf
2023-12-18	00:00	雨風太陽	5616	主要株主等の異動に関するお知らせ	https://www2.jpx.co.jp/disc/56160/140120231218504437.pdf
2023-12-18	00:00	雨風太陽	5616	東京証券取引所グロース市場への上場に伴う決算情報等のお知らせ	https://www2.jpx.co.jp/disc/56160/140120231218504435.pdf
2024-03-28	00:00	雨風太陽	5616	事業計画及び成長可能性に関する説明資料	https://www2.jpx.co.jp/disc/56160/140120240328561540.pdf
2023-12-18	00:00	雨風太陽	5616	事業計画及び成長可能性に関する事項について	https://www2.jpx.co.jp/disc/56160/140120231218504436.pdf
2024-05-15	00:00	魁力屋	5891	2024年12月期第１四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/58910/140120240515598292.pdf
2024-02-14	00:00	魁力屋	5891	2023年12月期決算短信[日本基準]（非連結）	https://www2.jpx.co.jp/disc/58910/140120240214536521.pdf
2024-02-14	00:00	魁力屋	5891	剰余金の配当（期末配当）に関するお知らせ	https://www2.jpx.co.jp/disc/58910/140120240214536609.pdf
2023-12-20	00:00	魁力屋	5891	サステナビリティ委員会の設置に関するお知らせ	https://www2.jpx.co.jp/disc/58910/140120231220506245.pdf
2023-12-15	00:00	魁力屋	5891	親会社以外の支配株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/58910/140120231214503040.pdf
2023-12-15	00:00	魁力屋	5891	東京証券取引所スタンダード市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/58910/140120231214503032.pdf
2024-03-29	00:00	魁力屋	5891	支配株主に関する事項について	https://www2.jpx.co.jp/disc/58910/140120240329562679.pdf
2024-05-21	00:00	S&J	5599	2024年３月期 決算説明資料	https://www2.jpx.co.jp/disc/55990/140120240521502384.pdf
2024-05-15	00:00	S&J	5599	2024年３月期 決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/55990/140120240514596141.pdf
2024-02-14	00:00	S&J	5599	2024年3月期 第3四半期 決算説明資料	https://www2.jpx.co.jp/disc/55990/140120240214536961.pdf
2024-02-14	00:00	S&J	5599	2024年3月期 第3四半期決算短信〔日本基準〕（非連結）	https://www2.jpx.co.jp/disc/55990/140120240214536156.pdf
2024-03-27	00:00	S&J	5599	組織変更及び人事異動に関するお知らせ	https://www2.jpx.co.jp/disc/55990/140120240327560367.pdf
2024-02-28	00:00	S&J	5599	上場調達資金の充当予定時期等変更に関するお知らせ	https://www2.jpx.co.jp/disc/55990/140120240228544500.pdf
2024-01-11	00:00	S&J	5599	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/55990/140120240111513646.pdf
2023-12-15	00:00	S&J	5599	親会社及びその他の関係会社の異動に関するお知らせ	https://www2.jpx.co.jp/disc/55990/140120231214503434.pdf
2023-12-15	00:00	S&J	5599	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/55990/140120231214503406.pdf
2024-05-15	00:00	S&J	5599	事業計画及び成長可能性に関する事項（中期経営計画）	https://www2.jpx.co.jp/disc/55990/140120240514596251.pdf
2023-12-15	00:00	S&J	5599	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/55990/140120231214503421.pdf
2024-05-15	00:00	ブルーイノベーション	5597	（訂正）「2024年12月期第1四半期 決算説明資料」の一部訂正について	https://www2.jpx.co.jp/disc/55970/140120240515597222.pdf
2024-05-14	00:00	ブルーイノベーション	5597	2024年12月期 第1四半期 決算説明資料	https://www2.jpx.co.jp/disc/55970/140120240514596189.pdf
2024-05-14	00:00	ブルーイノベーション	5597	2024年12月期 第１四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/55970/140120240514595934.pdf
2024-02-19	00:00	ブルーイノベーション	5597	2023年12月期通期決算説明会書き起こし	https://www2.jpx.co.jp/disc/55970/140120240219539435.pdf
2024-02-14	00:00	ブルーイノベーション	5597	（訂正）「2023年12月期通期　決算説明資料」の一部訂正について	https://www2.jpx.co.jp/disc/55970/140120240214535782.pdf
2024-02-13	00:00	ブルーイノベーション	5597	2023年12月期 決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/55970/140120240213534683.pdf
2024-02-13	00:00	ブルーイノベーション	5597	2023年12月期通期 決算説明資料	https://www2.jpx.co.jp/disc/55970/140120240213534762.pdf
2024-04-12	00:00	ブルーイノベーション	5597	主要株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/55970/140120240412570528.pdf
2023-12-22	00:00	ブルーイノベーション	5597	第三者割当増資の結果に関するお知らせ	https://www2.jpx.co.jp/disc/55970/140120231222507926.pdf
2023-12-12	00:00	ブルーイノベーション	5597	親会社以外の支配株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/55970/140120231211501291.pdf
2023-12-12	00:00	ブルーイノベーション	5597	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/55970/140120231211501271.pdf
2024-02-13	00:00	ブルーイノベーション	5597	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/55970/140120240213534772.pdf
2023-12-12	00:00	ブルーイノベーション	5597	事業計画及び成長可能性に関する事項について	https://www2.jpx.co.jp/disc/55970/140120231211501276.pdf
2024-05-14	00:00	アウトルックコンサルティング	5596	2024年3月期 決算説明会資料	https://www2.jpx.co.jp/disc/55960/140120240513591801.pdf
2024-05-14	00:00	アウトルックコンサルティング	5596	2024年3月期 決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/55960/140120240513591762.pdf
2024-02-13	00:00	アウトルックコンサルティング	5596	2024年3月期 第3四半期 決算説明会資料	https://www2.jpx.co.jp/disc/55960/140120240129520864.pdf
2024-02-13	00:00	アウトルックコンサルティング	5596	2024年3月期 第3四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/55960/140120240115515018.pdf
2024-03-19	00:00	アウトルックコンサルティング	5596	従業員持株会設立に関するお知らせ	https://www2.jpx.co.jp/disc/55960/140120240312551937.pdf
2023-12-12	00:00	アウトルックコンサルティング	5596	親会社以外の支配株主の異動に関するお知らせ	https://www2.jpx.co.jp/disc/55960/140120231201598166.pdf
2023-12-12	00:00	アウトルックコンサルティング	5596	東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ	https://www2.jpx.co.jp/disc/55960/140120231206599839.pdf
2024-05-14	00:00	アウトルックコンサルティング	5596	事業計画及び成長可能性に関する事項	https://www2.jpx.co.jp/disc/55960/140120240513591908.pdf
2023-12-12	00:00	アウトルックコンサルティング	5596	事業計画及び成長可能性に関する事項について	https://www2.jpx.co.jp/disc/55960/140120231211501309.pdf
2024-04-15	00:00	QPS研究所	5595	（訂正)「2024年5月期第３四半期決算説明資料」の一部訂正について	https://www2.jpx.co.jp/disc/55950/140120240415571162.pdf
2024-04-12	00:00	QPS研究所	5595	2024年5月期第３四半期決算説明資料	https://www2.jpx.co.jp/disc/55950/140120240402565083.pdf
2024-04-12	00:00	QPS研究所	5595	2024年5月期第３四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/55950/140120240402565081.pdf
2024-04-12	00:00	QPS研究所	5595	業績予想の修正及び営業外費用の計上に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240402565084.pdf
2024-01-15	00:00	QPS研究所	5595	2024年5月期第２四半期決算短信〔日本基準〕(非連結)	https://www2.jpx.co.jp/disc/55950/140120240115515169.pdf
2024-01-15	00:00	QPS研究所	5595	2024年5月期第２四半期累計期間の業績予想と実績値の差異に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240115514881.pdf
2024-05-20	00:00	QPS研究所	5595	大型受注に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240517500583.pdf
2024-04-25	00:00	QPS研究所	5595	大型案件の採択に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240402565212.pdf
2024-04-12	00:00	QPS研究所	5595	業績予想の修正及び営業外費用の計上に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240402565084.pdf
2024-04-08	00:00	QPS研究所	5595	小型SAR衛星QPS-SAR７号機 打上げ完了に関するお知らせ	https://www2.jpx.co.jp/disc/55950/140120240408567068.pdf
